Nrotrans;Fecha;Fechaext;Talonario;Abreviado;Prefijoext;Numeroext;Codprv;Provincia;Codctacte;Nombre;Coddoc;Nrodoc1;Nrodoc2;Codban;Banco;CoddocB;Nrodoc1B;Nrodoc2B;Regimen;Descripcion;Impsuj;Importe
5654821;21/05/18;21/05/18;3040;FAC;0121;00007102;SCR;SANTA CRUZ;11244;GUER AIKE SOCIEDAD DE HECHO;80;30708151218;;;;;;;SCR;SANTA CRUZ;910,91;13,66
5672155;23/05/18;23/05/18;3040;FAC;0121;00007168;SCR;SANTA CRUZ;11244;GUER AIKE SOCIEDAD DE HECHO;80;30708151218;;;;;;;SCR;SANTA CRUZ;520,31;7,80
5686221;26/05/18;26/05/18;3040;FAC;0121;00007265;SCR;SANTA CRUZ;11244;GUER AIKE SOCIEDAD DE HECHO;80;30708151218;;;;;;;SCR;SANTA CRUZ;561,31;8,42
5697234;28/05/18;28/05/18;3040;FAC;0121;00007322;SCR;SANTA CRUZ;11244;GUER AIKE SOCIEDAD DE HECHO;80;30708151218;;;;;;;SCR;SANTA CRUZ;481,09;7,22
5722114;31/05/18;31/05/18;3040;FAC;0121;00007442;SCR;SANTA CRUZ;11244;GUER AIKE SOCIEDAD DE HECHO;80;30708151218;;;;;;;SCR;SANTA CRUZ;480,60;7,21
5537233;04/05/18;04/05/18;7381;FAC;0162;00007734;SCR;SANTA CRUZ;SJ0644;MATA NEGRA S.H.;80;30708152680;;;;;;;LHE;TASA VIAL LAS HERAS;384,40;11,06
5580756;10/05/18;10/05/18;7381;FAC;0162;00007900;SCR;SANTA CRUZ;SJ0644;MATA NEGRA S.H.;80;30708152680;;;;;;;LHE;TASA VIAL LAS HERAS;1.747,71;50,93
5587249;11/05/18;11/05/18;7371;FAC;0150;00008323;SCR;SANTA CRUZ;SJ0644;MATA NEGRA S.H.;80;30708152680;;;;;;;LHE;TASA VIAL LAS HERAS;961,39;27,92
5604457;14/05/18;14/05/18;7381;FAC;0162;00008036;SCR;SANTA CRUZ;SJ0644;MATA NEGRA S.H.;80;30708152680;;;;;;;LHE;TASA VIAL LAS HERAS;576,96;16,60
5620252;16/05/18;16/05/18;7381;FAC;0162;00008108;SCR;SANTA CRUZ;SJ0644;MATA NEGRA S.H.;80;30708152680;;;;;;;LHE;TASA VIAL LAS HERAS;1.777,95;51,81
5645914;18/05/18;18/05/18;7381;FAC;0162;00008192;SCR;SANTA CRUZ;SJ0644;MATA NEGRA S.H.;80;30708152680;;;;;;;LHE;TASA VIAL LAS HERAS;431,99;12,43
5645924;18/05/18;18/05/18;7381;FAC;0162;00008202;SCR;SANTA CRUZ;SJ0644;MATA NEGRA S.H.;80;30708152680;;;;;;;LHE;TASA VIAL LAS HERAS;1.796,18;52,34
5652933;21/05/18;21/05/18;7381;FAC;0162;00008268;SCR;SANTA CRUZ;SJ0644;MATA NEGRA S.H.;80;30708152680;;;;;;;LHE;TASA VIAL LAS HERAS;480,30;14,00
5689267;25/05/18;25/05/18;7381;FAC;0162;00008372;SCR;SANTA CRUZ;SJ0644;MATA NEGRA S.H.;80;30708152680;;;;;;;LHE;TASA VIAL LAS HERAS;669,82;19,27
5696506;28/05/18;28/05/18;7381;FAC;0162;00008470;SCR;SANTA CRUZ;SJ0644;MATA NEGRA S.H.;80;30708152680;;;;;;;LHE;TASA VIAL LAS HERAS;1.731,89;50,46
5537233;04/05/18;04/05/18;7381;FAC;0162;00007734;SCR;SANTA CRUZ;SJ0644;MATA NEGRA S.H.;80;30708152680;;;;;;;SCR;SANTA CRUZ;311,51;4,67
5548514;05/05/18;05/05/18;3040;FAC;0121;00006565;SCR;SANTA CRUZ;SJ0644;MATA NEGRA S.H.;80;30708152680;;;;;;;SCR;SANTA CRUZ;1.001,10;15,02
5580756;10/05/18;10/05/18;7381;FAC;0162;00007900;SCR;SANTA CRUZ;SJ0644;MATA NEGRA S.H.;80;30708152680;;;;;;;SCR;SANTA CRUZ;1.295,12;19,43
5587249;11/05/18;11/05/18;7371;FAC;0150;00008323;SCR;SANTA CRUZ;SJ0644;MATA NEGRA S.H.;80;30708152680;;;;;;;SCR;SANTA CRUZ;700,23;10,50
5604457;14/05/18;14/05/18;7381;FAC;0162;00008036;SCR;SANTA CRUZ;SJ0644;MATA NEGRA S.H.;80;30708152680;;;;;;;SCR;SANTA CRUZ;467,56;7,01
5620252;16/05/18;16/05/18;7381;FAC;0162;00008108;SCR;SANTA CRUZ;SJ0644;MATA NEGRA S.H.;80;30708152680;;;;;;;SCR;SANTA CRUZ;1.317,53;19,76
5645914;18/05/18;18/05/18;7381;FAC;0162;00008192;SCR;SANTA CRUZ;SJ0644;MATA NEGRA S.H.;80;30708152680;;;;;;;SCR;SANTA CRUZ;350,08;5,25
5645924;18/05/18;18/05/18;7381;FAC;0162;00008202;SCR;SANTA CRUZ;SJ0644;MATA NEGRA S.H.;80;30708152680;;;;;;;SCR;SANTA CRUZ;1.331,04;19,97
5652933;21/05/18;21/05/18;7381;FAC;0162;00008268;SCR;SANTA CRUZ;SJ0644;MATA NEGRA S.H.;80;30708152680;;;;;;;SCR;SANTA CRUZ;355,92;5,34
5656371;22/05/18;22/05/18;1130;FAC;0144;00009833;SCR;SANTA CRUZ;SJ0644;MATA NEGRA S.H.;80;30708152680;;;;;;;SCR;SANTA CRUZ;1.755,58;26,33
5689267;25/05/18;25/05/18;7381;FAC;0162;00008372;SCR;SANTA CRUZ;SJ0644;MATA NEGRA S.H.;80;30708152680;;;;;;;SCR;SANTA CRUZ;542,81;8,14
5696506;28/05/18;28/05/18;7381;FAC;0162;00008470;SCR;SANTA CRUZ;SJ0644;MATA NEGRA S.H.;80;30708152680;;;;;;;SCR;SANTA CRUZ;1.283,40;19,25
5582490;10/05/18;10/05/18;3040;FAC;0121;00006754;SCR;SANTA CRUZ;50476;L.A.S. SOCIEDAD ANONIMA EN FORMACION;80;30708164379;;;;;;;SCR;SANTA CRUZ;733,25;11,00
5614883;15/05/18;15/05/18;3040;FAC;0121;00006949;SCR;SANTA CRUZ;50476;L.A.S. SOCIEDAD ANONIMA EN FORMACION;80;30708164379;;;;;;;SCR;SANTA CRUZ;804,01;12,06
5672143;23/05/18;23/05/18;3040;FAC;0121;00007156;SCR;SANTA CRUZ;50476;L.A.S. SOCIEDAD ANONIMA EN FORMACION;80;30708164379;;;;;;;SCR;SANTA CRUZ;583,79;8,76
5524516;02/05/18;02/05/18;7137;FAC;0069;00041022;SCR;SANTA CRUZ;SJ2069;LAS S.A;80;30708164379;;;;;;;SCR;SANTA CRUZ;406,48;6,10
5550219;06/05/18;06/05/18;1140;FAC;0148;00004736;SCR;SANTA CRUZ;SJ2069;LAS S.A;80;30708164379;;;;;;;SCR;SANTA CRUZ;812,96;12,19
5596464;11/05/18;11/05/18;1130;FAC;0144;00009675;SCR;SANTA CRUZ;SJ2069;LAS S.A;80;30708164379;;;;;;;SCR;SANTA CRUZ;741,40;11,12
5647212;20/05/18;20/05/18;7381;FAC;0162;00008240;SCR;SANTA CRUZ;12036;CLINICA  DE  OJOS  DR  HUGO NANO  S.A;80;30708174188;;;;;;;LHE;TASA VIAL LAS HERAS;776,71;22,56
5647212;20/05/18;20/05/18;7381;FAC;0162;00008240;SCR;SANTA CRUZ;12036;CLINICA  DE  OJOS  DR  HUGO NANO  S.A;80;30708174188;;;;;;;SCR;SANTA CRUZ;568,34;8,53
5610661;16/05/18;16/05/18;7183;FAC;0107;00007705;SCR;SANTA CRUZ;0243;MIGUEL ANGEL ORMEÑO Y DANIEL A ROJO SH;80;30708179147;;;;;;;SCR;SANTA CRUZ;2.652,16;39,78
5707365;30/05/18;30/05/18;7183;FAC;0107;00008241;SCR;SANTA CRUZ;0243;MIGUEL ANGEL ORMEÑO Y DANIEL A ROJO SH;80;30708179147;;;;;;;SCR;SANTA CRUZ;725,09;10,88
5707367;30/05/18;30/05/18;7183;FAC;0107;00008242;SCR;SANTA CRUZ;0243;MIGUEL ANGEL ORMEÑO Y DANIEL A ROJO SH;80;30708179147;;;;;;;SCR;SANTA CRUZ;1.793,30;26,90
5553107;05/05/18;05/05/18;6260;FAC;0100;00028883;CHU;CHUBUT;50551;MG PHARMACORP S.R.L.;80;30708186097;;;;;;;CHU;CHUBUT;1.219,71;18,30
5612260;15/05/18;15/05/18;6260;FAC;0100;00029214;CHU;CHUBUT;50551;MG PHARMACORP S.R.L.;80;30708186097;;;;;;;CHU;CHUBUT;859,01;12,89
5693445;26/05/18;26/05/18;6243;FAC;0068;00057757;CHU;CHUBUT;50551;MG PHARMACORP S.R.L.;80;30708186097;;;;;;;CHU;CHUBUT;1.282,92;19,24
5580766;10/05/18;10/05/18;7381;FAC;0162;00007910;CHU;CHUBUT;50530;MG PHARMACORP S.R.L EN FORMACION;80;30708186097;;;;;;;LHE;TASA VIAL LAS HERAS;1.807,55;52,67
5580766;10/05/18;10/05/18;7381;FAC;0162;00007910;CHU;CHUBUT;50530;MG PHARMACORP S.R.L EN FORMACION;80;30708186097;;;;;;;SCR;SANTA CRUZ;1.339,47;20,09
5654848;21/05/18;21/05/18;3060;FAC;0124;00015836;SCR;SANTA CRUZ;50530;MG PHARMACORP S.R.L EN FORMACION;80;30708186097;;;;;;;SCR;SANTA CRUZ;1.364,28;20,46
5673248;24/05/18;24/05/18;3040;FAC;0121;00007189;SCR;SANTA CRUZ;50530;MG PHARMACORP S.R.L EN FORMACION;80;30708186097;;;;;;;SCR;SANTA CRUZ;1.364,72;20,47
5536799;03/05/18;03/05/18;6350;FAC;0072;00045200;SCR;SANTA CRUZ;50542;MONTE ZEBALLOS  S.R.L;80;30708196793;;;;;;;LHE;TASA VIAL LAS HERAS;8.864,51;198,09
5561087;07/05/18;07/05/18;6350;FAC;0072;00045221;SCR;SANTA CRUZ;50542;MONTE ZEBALLOS  S.R.L;80;30708196793;;;;;;;LHE;TASA VIAL LAS HERAS;6.805,24;152,07
5571756;09/05/18;09/05/18;7371;FAC;0150;00008281;SCR;SANTA CRUZ;50542;MONTE ZEBALLOS  S.R.L;80;30708196793;;;;;;;LHE;TASA VIAL LAS HERAS;7.245,64;161,91
5587232;11/05/18;11/05/18;7371;FAC;0150;00008306;SCR;SANTA CRUZ;50542;MONTE ZEBALLOS  S.R.L;80;30708196793;;;;;;;LHE;TASA VIAL LAS HERAS;7.449,40;166,47
5604428;14/05/18;14/05/18;6350;FAC;0072;00045250;SCR;SANTA CRUZ;50542;MONTE ZEBALLOS  S.R.L;80;30708196793;;;;;;;LHE;TASA VIAL LAS HERAS;7.897,54;176,48
5620232;16/05/18;16/05/18;7371;FAC;0150;00008371;SCR;SANTA CRUZ;50542;MONTE ZEBALLOS  S.R.L;80;30708196793;;;;;;;LHE;TASA VIAL LAS HERAS;5.907,32;132,01
5645871;18/05/18;18/05/18;7371;FAC;0150;00008396;SCR;SANTA CRUZ;50542;MONTE ZEBALLOS  S.R.L;80;30708196793;;;;;;;LHE;TASA VIAL LAS HERAS;7.297,62;163,08
5652905;21/05/18;21/05/18;7371;FAC;0150;00008439;SCR;SANTA CRUZ;50542;MONTE ZEBALLOS  S.R.L;80;30708196793;;;;;;;LHE;TASA VIAL LAS HERAS;7.145,71;158,08
5689261;25/05/18;25/05/18;7371;FAC;0150;00008482;SCR;SANTA CRUZ;50542;MONTE ZEBALLOS  S.R.L;80;30708196793;;;;;;;LHE;TASA VIAL LAS HERAS;7.960,06;176,09
5596414;11/05/18;11/05/18;7137;FAC;0069;00041168;SCR;SANTA CRUZ;SJTRAN;TRANSPAT SRL;80;30708219157;;;;;;;SCR;SANTA CRUZ;3.022,65;45,34
5631573;18/05/18;18/05/18;7137;FAC;0069;00041300;SCR;SANTA CRUZ;SJTRAN;TRANSPAT SRL;80;30708219157;;;;;;;SCR;SANTA CRUZ;3.534,25;53,01
5669161;25/05/18;25/05/18;7193;FAC;0143;00010644;SCR;SANTA CRUZ;SJTRAN;TRANSPAT SRL;80;30708219157;;;;;;;SCR;SANTA CRUZ;2.926,10;43,89
5708913;30/05/18;30/05/18;7371;FAC;0150;00008520;SCR;SANTA CRUZ;SJ9102;DEL SUR CONSTRUCCIONES Y SERV.;80;30708219688;;;;;;;LHE;TASA VIAL LAS HERAS;2.249,61;65,55
5708913;30/05/18;30/05/18;7371;FAC;0150;00008520;SCR;SANTA CRUZ;SJ9102;DEL SUR CONSTRUCCIONES Y SERV.;80;30708219688;;;;;;;SCR;SANTA CRUZ;1.667,05;25,01
5605354;14/05/18;14/05/18;1130;FAC;0144;00009721;SCR;SANTA CRUZ;SJ3115;URBANO EXPESS ARGENTINA S.A.;80;30708286431;;;;;;;SCR;SANTA CRUZ;240,22;3,60
5571694;10/05/18;10/05/18;7183;FAC;0107;00007481;SCR;SANTA CRUZ;1149;URSAN S. R.L.;80;30708311150;;;;;;;SCR;SANTA CRUZ;965,07;14,48
5571696;10/05/18;10/05/18;7183;FAC;0107;00007483;SCR;SANTA CRUZ;1149;URSAN S. R.L.;80;30708311150;;;;;;;SCR;SANTA CRUZ;2.946,20;44,19
5663011;24/05/18;24/05/18;7183;FAC;0107;00008027;SCR;SANTA CRUZ;1149;URSAN S. R.L.;80;30708311150;;;;;;;SCR;SANTA CRUZ;2.230,00;33,45
5714381;31/05/18;31/05/18;7183;FAC;0107;00008291;SCR;SANTA CRUZ;1149;URSAN S. R.L.;80;30708311150;;;;;;;SCR;SANTA CRUZ;1.203,01;18,05
5758534;31/05/18;31/05/18;7183;FAC;0107;00008583;SCR;SANTA CRUZ;1149;URSAN S. R.L.;80;30708311150;;;;;;;SCR;SANTA CRUZ;1.045,55;15,68
5758538;31/05/18;31/05/18;7183;FAC;0107;00008587;SCR;SANTA CRUZ;0931;GIMBA S.A.;80;30708313633;;;;;;;SCR;SANTA CRUZ;6.101,56;91,52
5544218;07/05/18;07/05/18;7183;FAC;0107;00007252;SCR;SANTA CRUZ;0255;IBEROAMERICANA DE SERVICIOS S.A.;80;30708337974;;;;;;;LHE;TASA VIAL LAS HERAS;12.087,06;362,61
5598157;14/05/18;14/05/18;7183;FAC;0107;00007579;SCR;SANTA CRUZ;0255;IBEROAMERICANA DE SERVICIOS S.A.;80;30708337974;;;;;;;LHE;TASA VIAL LAS HERAS;22.657,65;679,73
5631527;21/05/18;21/05/18;7183;FAC;0107;00007818;SCR;SANTA CRUZ;0255;IBEROAMERICANA DE SERVICIOS S.A.;80;30708337974;;;;;;;LHE;TASA VIAL LAS HERAS;24.359,64;730,79
5667365;28/05/18;28/05/18;7183;FAC;0107;00008066;SCR;SANTA CRUZ;0255;IBEROAMERICANA DE SERVICIOS S.A.;80;30708337974;;;;;;;LHE;TASA VIAL LAS HERAS;20.469,13;614,07
5723366;31/05/18;31/05/18;7183;FAC;0107;00008365;SCR;SANTA CRUZ;0255;IBEROAMERICANA DE SERVICIOS S.A.;80;30708337974;;;;;;;LHE;TASA VIAL LAS HERAS;38.656,55;1.159,70
5543153;07/05/18;07/05/18;7183;FAC;0107;00007250;SCR;SANTA CRUZ;0255;IBEROAMERICANA DE SERVICIOS S.A.;80;30708337974;;;;;;;SCR;SANTA CRUZ;1.181,19;17,72
5543489;07/05/18;07/05/18;7183;FAC;0107;00007251;SCR;SANTA CRUZ;0255;IBEROAMERICANA DE SERVICIOS S.A.;80;30708337974;;;;;;;SCR;SANTA CRUZ;19.225,27;288,38
5544218;07/05/18;07/05/18;7183;FAC;0107;00007252;SCR;SANTA CRUZ;0255;IBEROAMERICANA DE SERVICIOS S.A.;80;30708337974;;;;;;;SCR;SANTA CRUZ;8.805,53;132,08
5576254;10/05/18;10/05/18;7183;FAC;0107;00007496;SCR;SANTA CRUZ;0255;IBEROAMERICANA DE SERVICIOS S.A.;80;30708337974;;;;;;;SCR;SANTA CRUZ;54.265,14;813,98
5590307;14/05/18;14/05/18;7183;FAC;0107;00007545;SCR;SANTA CRUZ;0255;IBEROAMERICANA DE SERVICIOS S.A.;80;30708337974;;;;;;;SCR;SANTA CRUZ;1.550,64;23,26
5591760;14/05/18;14/05/18;7183;FAC;0107;00007547;SCR;SANTA CRUZ;0255;IBEROAMERICANA DE SERVICIOS S.A.;80;30708337974;;;;;;;SCR;SANTA CRUZ;20.583,47;308,75
5591764;14/05/18;14/05/18;7183;FAC;0107;00007548;SCR;SANTA CRUZ;0255;IBEROAMERICANA DE SERVICIOS S.A.;80;30708337974;;;;;;;SCR;SANTA CRUZ;39.679,66;595,19
5598157;14/05/18;14/05/18;7183;FAC;0107;00007579;SCR;SANTA CRUZ;0255;IBEROAMERICANA DE SERVICIOS S.A.;80;30708337974;;;;;;;SCR;SANTA CRUZ;16.603,83;249,06
5631523;21/05/18;21/05/18;7183;FAC;0107;00007815;SCR;SANTA CRUZ;0255;IBEROAMERICANA DE SERVICIOS S.A.;80;30708337974;;;;;;;SCR;SANTA CRUZ;2.401,73;36,03
5631526;21/05/18;21/05/18;7183;FAC;0107;00007817;SCR;SANTA CRUZ;0255;IBEROAMERICANA DE SERVICIOS S.A.;80;30708337974;;;;;;;SCR;SANTA CRUZ;3.062,47;45,94
5631527;21/05/18;21/05/18;7183;FAC;0107;00007818;SCR;SANTA CRUZ;0255;IBEROAMERICANA DE SERVICIOS S.A.;80;30708337974;;;;;;;SCR;SANTA CRUZ;17.867,87;268,02
5631529;21/05/18;21/05/18;7183;FAC;0107;00007819;SCR;SANTA CRUZ;0255;IBEROAMERICANA DE SERVICIOS S.A.;80;30708337974;;;;;;;SCR;SANTA CRUZ;47.172,91;707,59
5631531;21/05/18;21/05/18;7183;FAC;0107;00007820;SCR;SANTA CRUZ;0255;IBEROAMERICANA DE SERVICIOS S.A.;80;30708337974;;;;;;;SCR;SANTA CRUZ;54.496,74;817,45
5656153;23/05/18;23/05/18;7183;FAC;0107;00007987;SCR;SANTA CRUZ;0255;IBEROAMERICANA DE SERVICIOS S.A.;80;30708337974;;;;;;;SCR;SANTA CRUZ;54.495,36;817,43
5667361;28/05/18;28/05/18;7183;FAC;0107;00008063;SCR;SANTA CRUZ;0255;IBEROAMERICANA DE SERVICIOS S.A.;80;30708337974;;;;;;;SCR;SANTA CRUZ;6.143,06;92,15
5667362;28/05/18;28/05/18;7183;FAC;0107;00008064;SCR;SANTA CRUZ;0255;IBEROAMERICANA DE SERVICIOS S.A.;80;30708337974;;;;;;;SCR;SANTA CRUZ;8.408,75;126,13
5667364;28/05/18;28/05/18;7183;FAC;0107;00008065;SCR;SANTA CRUZ;0255;IBEROAMERICANA DE SERVICIOS S.A.;80;30708337974;;;;;;;SCR;SANTA CRUZ;41.002,69;615,04
5667365;28/05/18;28/05/18;7183;FAC;0107;00008066;SCR;SANTA CRUZ;0255;IBEROAMERICANA DE SERVICIOS S.A.;80;30708337974;;;;;;;SCR;SANTA CRUZ;14.975,33;224,63
5684282;28/05/18;28/05/18;7183;FAC;0107;00008091;SCR;SANTA CRUZ;0255;IBEROAMERICANA DE SERVICIOS S.A.;80;30708337974;;;;;;;SCR;SANTA CRUZ;54.507,97;817,62
5723329;31/05/18;31/05/18;7183;FAC;0107;00008361;SCR;SANTA CRUZ;0255;IBEROAMERICANA DE SERVICIOS S.A.;80;30708337974;;;;;;;SCR;SANTA CRUZ;2.566,72;38,50
5723335;31/05/18;31/05/18;7183;FAC;0107;00008363;SCR;SANTA CRUZ;0255;IBEROAMERICANA DE SERVICIOS S.A.;80;30708337974;;;;;;;SCR;SANTA CRUZ;17.453,35;261,80
5723357;31/05/18;31/05/18;7183;FAC;0107;00008364;SCR;SANTA CRUZ;0255;IBEROAMERICANA DE SERVICIOS S.A.;80;30708337974;;;;;;;SCR;SANTA CRUZ;51.811,97;777,18
5723366;31/05/18;31/05/18;7183;FAC;0107;00008365;SCR;SANTA CRUZ;0255;IBEROAMERICANA DE SERVICIOS S.A.;80;30708337974;;;;;;;SCR;SANTA CRUZ;28.294,62;424,42
5728386;31/05/18;31/05/18;7183;FAC;0107;00008396;SCR;SANTA CRUZ;0255;IBEROAMERICANA DE SERVICIOS S.A.;80;30708337974;;;;;;;SCR;SANTA CRUZ;54.496,35;817,45
5634089;19/05/18;19/05/18;6260;FAC;0100;00029315;SCR;SANTA CRUZ;MOS0233;TRASPORTES TERRITORIO SRL;80;30708343893;;;;;;;SCR;SANTA CRUZ;6.697,99;100,47
5531512;03/05/18;03/05/18;6243;FAC;0068;00057359;SCR;SANTA CRUZ;SC000994;AGOS PAU S.R.L.;80;30708372591;;;;;;;SCR;SANTA CRUZ;11.790,86;176,86
5553089;05/05/18;05/05/18;6260;FAC;0100;00028874;SCR;SANTA CRUZ;SC2787;EL CORRALON DEL SUR S.A.;80;30708445971;;;;;;;SCR;SANTA CRUZ;784,89;11,77
5663228;23/05/18;23/05/18;7193;FAC;0143;00010611;SCR;SANTA CRUZ;SC2787;EL CORRALON DEL SUR S.A.;80;30708445971;;;;;;;SCR;SANTA CRUZ;1.164,00;17,46
5612238;15/05/18;15/05/18;6260;FAC;0100;00029192;SCR;SANTA CRUZ;MOS018;INGENIERIA BELTRAN S.A;80;30708455136;;;;;;;SCR;SANTA CRUZ;978,76;14,68
5720346;31/05/18;31/05/18;7193;FAC;0143;00010747;SCR;SANTA CRUZ;MOS018;INGENIERIA BELTRAN S.A;80;30708455136;;;;;;;SCR;SANTA CRUZ;1.349,35;20,24
5606895;14/05/18;14/05/18;6260;FAC;0100;00029168;SCR;SANTA CRUZ;MOS0499;INGENIERIA BELTRAN S.A;80;30708455136;;;;;;;SCR;SANTA CRUZ;3.400,35;51,01
5612939;15/05/18;15/05/18;6246;NCR A;0068;00000539;SCR;SANTA CRUZ;MOS0499;INGENIERIA BELTRAN S.A;80;30708455136;;;;;;;SCR;SANTA CRUZ;3.400,35;51,01
5633341;18/05/18;18/05/18;6260;FAC;0100;00029309;SCR;SANTA CRUZ;SJ0067;INGENIERIA BELTRAN S.A.;80;30708455136;;;;;;;SCR;SANTA CRUZ;807,05;12,11
5634951;20/05/18;20/05/18;6260;FAC;0100;00029331;SCR;SANTA CRUZ;SJ0067;INGENIERIA BELTRAN S.A.;80;30708455136;;;;;;;SCR;SANTA CRUZ;3.438,18;51,57
5675144;24/05/18;24/05/18;6243;FAC;0068;00057692;SCR;SANTA CRUZ;SC006373;FERRIMED SRL;80;30708461500;;;;;;;SCR;SANTA CRUZ;514,35;7,72
5738288;31/05/18;31/05/18;7140;NCR A;0069;00000373;SCR;SANTA CRUZ;100191;VICAR PATAGONIA SRL;80;30708478098;;;;;;;SCR;SANTA CRUZ;802,35;12,04
5720328;31/05/18;31/05/18;7188;FAC;0137;00008967;SCR;SANTA CRUZ;100191;VICAR PATAGONIA SRL;80;30708478098;;;;;;;SCR;SANTA CRUZ;802,35;12,04
5566481;08/05/18;08/05/18;3040;FAC;0121;00006664;SCR;SANTA CRUZ;MOS071;HUINOIL OBRAS S.A.;80;30708486511;;;;;;;SCR;SANTA CRUZ;759,69;11,40
5567458;08/05/18;08/05/18;3043;NCR A;0121;00000163;SCR;SANTA CRUZ;MOS071;HUINOIL OBRAS S.A.;80;30708486511;;;;;;;SCR;SANTA CRUZ;759,69;11,40
5576330;09/05/18;09/05/18;3060;FAC;0124;00015661;SCR;SANTA CRUZ;MOS071;HUINOIL OBRAS S.A.;80;30708486511;;;;;;;SCR;SANTA CRUZ;1.057,83;15,87
5577173;09/05/18;09/05/18;3063;NCR A;0124;00000399;SCR;SANTA CRUZ;MOS071;HUINOIL OBRAS S.A.;80;30708486511;;;;;;;SCR;SANTA CRUZ;1.057,83;15,87
5605327;14/05/18;14/05/18;7137;FAC;0069;00041227;SCR;SANTA CRUZ;SJ1074;ALUM TRUCK S.A;80;30708515473;;;;;;;SCR;SANTA CRUZ;720,07;10,80
5531513;03/05/18;03/05/18;6243;FAC;0068;00057360;SCR;SANTA CRUZ;SJ121236;EL ABUELO S.R. L;80;30708539658;;;;;;;SCR;SANTA CRUZ;432,11;6,48
5552423;04/05/18;04/05/18;6260;FAC;0100;00028833;SCR;SANTA CRUZ;SJ121236;EL ABUELO S.R. L;80;30708539658;;;;;;;SCR;SANTA CRUZ;487,85;7,32
5543176;04/05/18;04/05/18;7137;FAC;0069;00041063;SCR;SANTA CRUZ;SJ121236;EL ABUELO S.R. L;80;30708539658;;;;;;;SCR;SANTA CRUZ;219,97;3,30
5567770;08/05/18;08/05/18;7188;FAC;0137;00008675;SCR;SANTA CRUZ;SJ121236;EL ABUELO S.R. L;80;30708539658;;;;;;;SCR;SANTA CRUZ;366,63;5,50
5582527;10/05/18;10/05/18;3040;FAC;0121;00006791;SCR;SANTA CRUZ;SJ121236;EL ABUELO S.R. L;80;30708539658;;;;;;;SCR;SANTA CRUZ;401,93;6,03
5579888;10/05/18;10/05/18;6260;FAC;0100;00029032;SCR;SANTA CRUZ;SJ121236;EL ABUELO S.R. L;80;30708539658;;;;;;;SCR;SANTA CRUZ;931,98;13,98
5584682;12/05/18;12/05/18;6260;FAC;0100;00029111;SCR;SANTA CRUZ;SJ121236;EL ABUELO S.R. L;80;30708539658;;;;;;;SCR;SANTA CRUZ;520,98;7,81
5623176;16/05/18;16/05/18;3040;FAC;0121;00006995;SCR;SANTA CRUZ;SJ121236;EL ABUELO S.R. L;80;30708539658;;;;;;;SCR;SANTA CRUZ;440,39;6,61
5619416;16/05/18;16/05/18;6243;FAC;0068;00057453;SCR;SANTA CRUZ;SJ121236;EL ABUELO S.R. L;80;30708539658;;;;;;;SCR;SANTA CRUZ;220,42;3,31
5633328;18/05/18;18/05/18;6260;FAC;0100;00029296;SCR;SANTA CRUZ;SJ121236;EL ABUELO S.R. L;80;30708539658;;;;;;;SCR;SANTA CRUZ;990,53;14,86
5675119;24/05/18;24/05/18;6243;FAC;0068;00057667;SCR;SANTA CRUZ;SJ121236;EL ABUELO S.R. L;80;30708539658;;;;;;;SCR;SANTA CRUZ;159,99;2,40
5693436;26/05/18;26/05/18;6243;FAC;0068;00057748;SCR;SANTA CRUZ;SJ121236;EL ABUELO S.R. L;80;30708539658;;;;;;;SCR;SANTA CRUZ;486,45;7,30
5700175;28/05/18;28/05/18;1140;FAC;0148;00004952;SCR;SANTA CRUZ;SJ121236;EL ABUELO S.R. L;80;30708539658;;;;;;;SCR;SANTA CRUZ;370,70;5,56
5714475;30/05/18;30/05/18;1140;FAC;0148;00004975;SCR;SANTA CRUZ;SJ121236;EL ABUELO S.R. L;80;30708539658;;;;;;;SCR;SANTA CRUZ;240,22;3,60
5649737;22/05/18;22/05/18;7183;FAC;0107;00007871;SCR;SANTA CRUZ;70099;SUR AIKE S.R.L.;80;30708549963;;;;;;;SCR;SANTA CRUZ;4.051,47;60,77
5569371;08/05/18;08/05/18;6260;FAC;0100;00028984;SCR;SANTA CRUZ;SC1815;EL CHAICO SRL;80;30708557745;;;;;;;SCR;SANTA CRUZ;1.466,82;22,00
5652921;21/05/18;21/05/18;7381;FAC;0162;00008256;SCR;SANTA CRUZ;LHE0841;NATIVO S.R.L;80;30708581816;;;;;;;LHE;TASA VIAL LAS HERAS;961,22;28,01
5677371;26/05/18;26/05/18;7381;FAC;0162;00008409;SCR;SANTA CRUZ;LHE0841;NATIVO S.R.L;80;30708581816;;;;;;;LHE;TASA VIAL LAS HERAS;1.369,06;39,89
5652921;21/05/18;21/05/18;7381;FAC;0162;00008256;SCR;SANTA CRUZ;LHE0841;NATIVO S.R.L;80;30708581816;;;;;;;SCR;SANTA CRUZ;712,30;10,68
5677371;26/05/18;26/05/18;7381;FAC;0162;00008409;SCR;SANTA CRUZ;LHE0841;NATIVO S.R.L;80;30708581816;;;;;;;SCR;SANTA CRUZ;1.014,53;15,22
5719411;31/05/18;31/05/18;6260;FAC;0100;00029539;SCR;SANTA CRUZ;SC2395;LUTESI S.A.;80;30708606959;;;;;;;SCR;SANTA CRUZ;3.899,95;58,50
